,channel,id,post_text,views,forwards,count,comments_text
0,NEXTA Live,21723.0,Пикник на итальянской вилле пропагандиста Соловьёва.,48072.0,272.0,65.0,"/Автор троль😂😂😂😂
Участок 100% не соловья)))/В Сан Джиминьяно что ли/Пойди мамашку отбомби) или тебе помочЬ))))/Ну не только паутинистам донаты собирать/Соловушка допыздився🤣/Так это уже не его/Лучше бы и дальше занимался продажей гипсокартона/Да , после такого, жопа должна была просто взорваться у соловья/Прекрасно./это общественное место давно/Отличный репортаж. Смотрим полностью. У соловьиного помета спалили еще две новые итальянские виллы 💯👌👍👏/А если соловьёв так любит россию - зачем ему вилла в Италии?/Беларусы вас заўседы ненавіделі!!! Валіце з нашай зямлі!!!!/😂😂😂👍👍/им может полиция штраф дать, это же всё таки частная собственность/Доведёте человека до инфаркта/Русня ебаная, как же я вас ненавижу 
Жду не дождусь когда можно будет вас встретить где то за пределами стран, и давать вам пизды, хуярить вас тварей/Оооочень трольно)/Это уже не ему../Обязьянка.../Спалите его нахер. !!!!!/Соловей помётом весь изойдёт )/Скоро соловьиный помет разве что на обочине пикник проводить сможет/Много не ешь только Низовцев, а то говна оставишь с три короба возле цветов//Соловьева окунают мордой в унитаз/Он там все равно уже не побывает/Красавчик Низовцев ❤️/Набухался гонит😂/аааааааааахахахаха)))))))))))))))))))))))))/Ещё насрать осталось))))/Это же не его, его у берега озера/Теперь можно в ней размещать беженцев!/белорусы ебучие, забили на чьей стороне? или нам начать бомбить ваши города!?/А ведь команда Навального давно говорила это сделать, но не, нафиг надо, дождемся войны//Любимый пропагандон хуйла нацистского, снова взял за щеку)./А это может быть будешь ты,или твой брат.Ну или парень твой!//Ну шо, расиянские свинособаки, шах и мат... в голове у расиянцов только одна извилина, и то коричневая!!😆😆😆 или это кто то насрал ему в череп, как думаете??🤔🤔

Вас- расиянских свинособак, мы убивали, убиваем и будем убивать всегда!!/Не понравилось пользователю :Владимир соловьёв/🥳🥳🥳🥳🥳🥳☺️/Шедевр.🤣/Низовцев красавчик/супер=) надо будет тоже сьездить=)/Ну кроме мерзосты вы ничего и не можете///Браво//Бон апетит/В Украине происходит геноцид мирного населения! Необходимо обращаться во все инстанции по всему миру чтобы положить этому конец! Пишите на страницах всех корпораций, брендов, западных политиков, организаций и знаменитостей!

Right now Putin is committing genocide in Ukraine! Russian military forces bomb cities and murder civilians! Please send military and humanitarian aid to #Ukraine! Introduce the most severe sanctions against #Russia! We must stop Putin together and prevent his further war crimes!

Прикрепляйте видео и фото бомбежек и убийства мирного населения! Пусть весь мир знает, что творит нацист Путин!/Эти навальнисты еще тот как. По факту они просто хайпятся на всем этом и собирают Донаты
Конченные гондоны 🤬🤬🤬/Вот у его пердак там сгорит/Везет тебе)//Низовцев крутой )) у помёта какой-то пунктик на озере Комо , на хуя столько недвижимости в одном месте ?/❗️Турчак: ЕР выступает за уголовную ответственность за следование санкциям против России внутри страны, соответствующие поправки внесут в ближайшее время. Вот че за клинические идиоты/нужно было надристать ему на кровать и в шкаф/хотелось бы увидеть реакцию Соловьева на этот ролик... эх/Соловьём запоет теперь  на любимой программе своего хозяина/Красава/Акции китайских компаний рекордно обвалились./Дмитрий 👍/Совет психолога:

Не тратьте время и усилия на переубеждение ""ватников"". Это бесполезно. Личность таких людей держится на коллективном нарциссизме, и коллективной паранойе. Коллективный нарциссизм заставляет утверждать величие, исключительность и святость социума, к которому принадлежит человек: ""Русскиймир"", ""Дедываевали"", ""Можемповторить"" и т.д. Паранойя заставляет видеть во всех неподдерживающих это величие вражеские намерения.

Если убрать эти несущие конструкции, будет жесточайший личностный кризис - ее регресс вплоть до распада. Поэтому психика будет противиться изо всех сил, включать все защитные психические механизмы - от рационализации до отрицания. 

Наоборот: чем больше доводов будете приводить, тем крепче будете делать их концепцию мира. Переубеждать конспирологов - это как бензином костер тушить.

Если ватники - это ваши близкие, горюйте. Представьте, что они больны психически, например, у них шизофрения, и вы ничем не можете помочь(с)"
1,NEXTA Live,21722.0,Госкомтелерадио Украины остановило действие разрешений на ввоз издательской продукции из России.,101457.0,0.0,42.0,"/мы имеем право выбирать власть сами и если нам что-то не нравится мы имеем право выйти на митинг и изменить то что нам не нравится 2014 пример этому.  нас абсолютно устаревает наша власть./але почему когда был зелёный коридор, то украинские войска не дали выйти вам, Российские войска пытались спасти жителей, а Украинские не давали спасти/Дивно. А чому не після війни ?/Если Китай зайдёт в Россию тоже скажешь ну берите хуле/Чому тільки зараз???/Такое можно наблюдать вечно ❤️💙💛🇺🇦/Ну пзц патриоты тоже... Короче сдались бы сразу и без людских потерь и инфраструктуры...и уже жили бы дальше, власть поменяли бы...//Баньте козлов!/Почему ""сырный"" на русском?//////СЛАВА УКРАИНЕ!!!! СЛАВА ВСУ!!//Пропаганда не делает людей тупыми. Она рассчитана на изначально тупых./Донецк сегодня/Чеченцы входят в киев, тем временем украинские девушки...
Ахмат-сила!/Накидайте пожалуйста кадыровскому овцеёбу/В Україні досі працює Мак? Я думав з початку військового стана по країні Мак призупинив діяльність. Принаймні тут так писали/Ни один Макдональдс не закрылся в России. Что очень печально. Никогда его не ел и нет никакого желания 🤮///Так у нас тоже всё работает и инста и мак😄и всё остальные франшизы/В нас соуси смачніші(не цей що на фото)//Расеяне не могут жить без царя!!!! Не будет этого- найдут другого!!!""рабский народ/Ебать клоуну,  вы чё курити//Азов работают красавцы!!!/Проснулись!/Так фашисты делали./Заїбали.../Привет русским из цивилизованной Украины 🤟🏻😋/Ок//Донецк сегодня.Украинская точка у, но об этом стараются умалчивать./Р/Люди в России не боятся, они зомбированы. Уничтожить пропагандонов Кремля, и история уже показала, что случится:/"
2,NEXTA Live,21721.0,Система оповещения воздушной тревоги заработала на Android-смартфонах.,185326.0,444.0,86.0,"/А у меня нет такого.😒 Может обновить что-то надо???Тел. таки новый, не умничайте, его обновлять не буду./А терь такие же ток русне фото их солдатов/У меня хоть и Гугл пиксель но мне ничего не приходило🧐/Нах пшел/вы же пришли нас освободить от нацистов. почему пизда тогда? что-то не получается? (((9/А как скачать, там куча какой-то фигни выскакивает в плэймаркете/Україна понад усе/Та уже несколько дней/та то в Киеве./На айф до сих пор нету//И что это даст? 🤔/Да,успокойтесь уже,это рашисты бомбят и Донецк и Харьков и Чернигов.Хватит врать,достали.!!,путина своего угомоните,в смирительную рубашку и в дурку и всё наладится!!!!/Ебать тут помойное гнездо))))/Все про это пишут, но в гугле не видел/Так працює/Poco X3 Pro, не работает. Что нужно обновить или где в настройках искать?/Блокируйте вошей/Вже тиждень користуюсь🥲😂/так все время работала/Чтоб такие как ты подохли на нашей земле. И к другим не ходили. Тварь./Это круто/Жалкие попытки РФ, агония и вечный стыд.
Даже внимания на этих ботов не обращаю./Обращаюсь к нормальным русским. Начинайте забивать до полусмерти ментов и чиновников.⚪🔵⚪/У меня первый раз щас тоже заработала//А в мене такого немає, мабуть не оновилося 😢/Два дня как работает/К сожалению дальше будет только хуже/Putin pederasta/Так давно ещё/У меня сегодня уведомления начали приходить./Щоб запрацювало, потрібно оновити google сервіси/Вже давно працює/потому что всем здравомыслящим людям очевидно что это ракета РФ. это говно которое жрут русские/не надо нам пересказывать вашу пропаганду. если заинтересуемся - посмотрим первоисточник. Не теряй время, тут у людей есть мозги=)/сами виноваты/Была сбита ракета РФ, которая там упала//На айфон можно как-то  подключить? Скачать там гугл или еще как-то?/Иди застрелись/Почему вы молчите про трагедию в Донецке? ВСУ убили гражданских и это уже доказано! ВСУ бомбит мирных в Донецке,  норм? 
Не лицемерно ли, как вы считаете????
Ни одной новости в украинских и европейских  СМИ? Значит избирательно выставляете русских злыднями?! А сами чем лучше?????/Нацысты ! Сволочи ! Вы разграбили уже давно Украину! Землю распродали! За что боретесь? За вашего клоуна Зеленского? Он уже давно вас предал!/Сделайте так, чтобы сирена выла и у каждого россиянина на его телефоне. И чтобы это было каждый раз, когда воет сирена в каком-то городе Украины./Мне кажется гуглу надо в рф тоже такое уведомление отправлять что бы те в курсе были/Замутіть то ще росіянам хай тоже забудуть що таке сон..😡/Та уже пару дней/А як включити?/Huawei p30 -   ничего нет/Ще вчора/Хахлище/Как включить?/А ты не этим же занят?/Уже как несколько дней/У них все равно телефоны отобрали/Даёшь Apple !!!//Ахаха))) да иди ты нахуй шлюха)))/на xiaomi в мене не працює...((/Ага, верим, ты лично на фронт выходишь воевать, или на диване сидишь и высираешь что-то в интернете?/Ты шо долбоеб, тебя давно не обссыкали?//чойта?/Сделайте такую же для русских окупантов,чтоб когда по ним снаряд с байрактара запускают им оповещение приходило))/В Украине происходит геноцид мирного населения! Необходимо обращаться во все инстанции по всему миру чтобы положить этому конец! Пишите на страницах всех корпораций, брендов, западных политиков, организаций и знаменитостей!

Right now Putin is committing genocide in Ukraine! Russian military forces bomb cities and murder civilians! Please send military and humanitarian aid to #Ukraine! Introduce the most severe sanctions against #Russia! We must stop Putin together and prevent his further war crimes!

Прикрепляйте видео и фото бомбежек и убийства мирного населения! Пусть весь мир знает, что творит нацист Путин!/Красава/пизда вам украинцы/Наче, автоматично/скачай приложение повітряної тривоги/Тикайте сало хавать/Че там по Мариуполю пацаны?)/давно/Эх, пораньше бы.../Оно уже давно работает/А что делать чтобы показывало? Или это автоматом?//Лучше поздно сообщить, чем никогда/Сука я если у меня эпл ?/Ещё тогда, когда Гугл дал об этом объявление) но ладно))//надеюсь у россиян тоже?))/Ещё вчера,не?/Вчера еще..../Уже давно/Уже два дня, как/super"
3,NEXTA Live,21720.0,Вражескую технику под Киевом красиво уничтожили.,257270.0,512.0,228.0,"/Обосрались вы бандэровцы, только и можете чтописать херню здесь/Гарно чиїсь штани над лісом полетіли😻/Люди радуются потому, что насмотрелись, как эти твари херачат наши дома, школы, роддома ракетами, авиацией, реактивной артиллерией, которые не различают ни военных ни гражданских ни возраст, пол, политические взгляды.../Армия сверхдержавы обосралась 😂/Хтось можливо знає, доки ЗСУ будуть літати по Харкову на цивільному транспорті як шалені стріляти кудись і знову гнати, а нам у відповідь прилітає. Що відбувається і чому?/Долбаеб ты, у меня родственники в Полтаве , уебан! А из за таких как ты , появляется дезинформация! Я новости и не смотрю. А вот на телеграмм каналы Украины я подписан и на Русские все видно с разных сторон. А ты смотришь с одной стороны!/никогда) а вот с обратной стороны просящую речь, если хватит смелости остаться в Киеве - уже скоро услышим)/Ждём фото дона/А нет у нас уже снега/Можно вечно смотреть на эту красоту/Так это украинскую технику уничтожили, зачем врете///Буковка Z полетела, видели?)))/У них все враги, скоро самих себя будут расстреливать//А где снег?)/Какой бляха снег? Мы тут уже в кроссах ходим😂 хоспади  за окном 14 градусов . Елки всегда зелёные. На улице очень тепло. Мой градусник сейчас 14 градусов показывает . Я сейчас нахожусь в области Киева и в лесах есть зелень.  У вас че там в расие нет хвойных деревьев? Или у вас их как инсту заблокировали? 😂Лишь бы найти в чем то подвох🤦 конченые/Овцееб рамзанка ваш который/Зря такие видосы скидываете ... Лучше к вам относится русская армия не будет. А тока будет стимул не сдаваться .../Это орки/ООО смотрите трупы солдат ахахахаххаха. Мне вот интересно почему русские не выкладывают видосы на которых они издеваются над погибшеми людьми, а украинцы так постоянно делают? Люди высокой культур! Вот она Европейская Украина!/Смотреть можно вечно/Пусть бы оба - один клоун, другой шизофреник//Добрый вечер, мы из Украины!/А вражеская это чья? Кто для автора поста враг? Это может быть как украинская так и российская техника. Ведь, врага всегда два)) верно?))/Подождите , а почему деревья зеленые ?/⚡️Мелитополь и Херсон находятся под полным контролем российских Вооружённых сил, население городов обеспечено всем необходимым, проблем в оказании помощи жителям нет — Минобороны России/👍/Сказочники/Умнички/Сосна./🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️/А деревья уже зеленые у вас, долбоебы?😆🤣🤣🤣🤣/Там были наши хлопци)))/Точно! Пусть соснёт и идёт вслед за кораблем!/kak prijatno smatret na to kad vzrivajutsa teroristi/Плохо, что вы не отличаете сосны от лиственных деревьев(((
Там ведь очень хорошо видно, что березы стоят голые, а зеленые - это сосны/Это всё хорошо конечно, а когда будет видео с расчленёнкой кодырова? Ну или хотя бы где он извиняется перед Зеленским и всей Украиной, и говорит что думал что на учение едет?... 😂😂😂/Боже аж душа радується валіть їх всіх 😈/Пол киевом ?xddd/Взяли Киев, отдыхают/Де там той дон-гандон?/красавец из ваты там полетел над деревьями?) гарны птах😄/Даун/В умовах військових дій в деяких людей кукуха їде сильно. Психіка деформується. Але той, хто це постить, скорше за все - бот і має бути забанений/Я не вижу там нихуя, как вы блядт определили чья эта техника. Хватит раздувать конфликт суки. Из-за вас люди погибают. Сдайте Украину этому Путлеру ебаному, хоть люди живы будут. Хуй с этой экономикой и так жопа там была./Так держать выкурит все/снаружи, белая трямка полетела видел/Гори русня, гори!/Слава Украине!!! Смерть врагам!!!/Вспомни свою историю холуйская русня, , со временем рюрика вы были, есть и останетесь холопами! Быть крепостными и рабами, это ваша исконая сущность и характерная черта вашей гнусной, лживой,лизоблюдной, убогой русской душонки!!!/мразь ебаная/Это «не выгодные» новости/🤢/Долбоёб ты знаешь, есть такие деревья хвойного семейства, сосна называется?/Там Ёлки, присмотрись, остальные деревья без листьев.//порадуй меня, покажи дохлых ослоебов/Что лучше, Путин внутри Кадырова или Кадыров внутри Путина? Или вы о чём?/До войны российские девушки хотели себе кавказца, а после войны будут хотеть украинца 😏/Долбаеб конченый, это русские же и делают, убивают этих тупых свиней, которые согласились быть рабами, они бомбят их чтобы скидывать это на украинцев, чтобы работала легенда про «нациков». У меня половина семьи в Донецке живет, а ты только новости смотришь пророссийские олень 🦌/Да нееееее это они сами себя уничтожили ))))))))))))/Это пушечное мясо, не люди. Им предлагали на нормальных условиях, сдать оружие и сидеть себе на жопе ровно. Но они решили поиграть в «войнов», а в итоге стали посмешищем. 🤡/пиздец кадыровским недоноскам/Идёт зачистка твоего очка)/А с каких пор на соснах и елях листья?)/Это мерзкая до блевоты русня, а не люди. Можешь начинать про восиимь лет/Тупой... Выучили название и повторяют одно и тоже/Новая килька в томатном соусе будет внутри танков/То есть нацисты нам все это время говорили правду?///Че за игра. Ничешная/Та чеченцы разлетелись))/Только долбоебы не знают кому верить/Кацап полетів?!/Охуенно 🔥🔥🔥🔥/Гасите фашистов//Погибшим с Ирпеня детям и женщинам  это расскажешь.
Окупант должен быть уничтожен. Там нет людей!/Слава Украине. Героям слава.  Ребят жалко кто погибает на войне. ВСУ за свою родину погибает, они герои.   РФ за что? За что погибают им всем жить и жить ещё./барских то? живехонек пока/Специалисты по квадрокоптерам вы нужны Украине. Требуются аппараты способные нести 600 грамм конфет оккупантам на  несколько километров с управлением через видеоочки. Поможет при корректировке, разведке, нападении./Он наверное в бункере вместе со своим хозяином прячется./Резко потеплело под Киевом 😂/Как принять украинское гражданство?/Покайфу на такое смотреть. 
Русский солдат фашистский оккупант//Ага в рот взяли, вы Марик даже за пол года не возьмёте, клоуны/Хвойные, знаете ли./Есть новости, рашка ебанула!/Москальня, ви на найближчі десятки років, для нас не люди... Шакали, гієни, гірше тварин.../Молодці!!!/Хоть я и русский,  но всем сердцем за Украину/Вот ещё ахуенное видео, как гондонов zалупоголовых ебашут ❤️/Не трожь Кадырова, он мощь!/Почему все молчат про Донецк??? Где новости об этом в Европе и на западе ?/Был убеждённым пацифистом в жизнь, но сейчас скажу: хлопці, рівняйте кацапню з землею!!! Топчіть їх, сук!!! Слава Україні!"
4,NEXTA Live,21719.0,Более 60 процентов жителей Финляндии выступают за вхождение страны в НАТО,263197.0,413.0,174.0,"/ты лебедя врубила на курицу, но проглотила ""тупая"" - это песня!

мне похуй что ты будешь делать. 
можешь ответить (если не обосралась), можешь ногами подрочить (заодно и потанцуешь), можешь сразу уйти вслед русского военного корабля./Если бы хотели, то бы взяли 
 Не надо было с фашистами церемонится 
 Сделали коридор и дать вам хорошо . Вот , и ошибка Путина . Фашистов надо бомбить , а не думать о мирных/Очко такой мамки ждёт сюрприз/но ведь пиздец по итогу вам, русским 🤔🤔🤔🤔🤔🤔🤔🤔🤔/О да. Одна ты умная 😂😂 шалава тупая./ошибаетесь, более чем. они не только полноправные члены ЕС, но еще и в Еврозоне и Шенгене. Возможно вы с Норвегией перепутали, вот они  не в ЕС/Не ссу раися VпеZде :) 
пососи чурка писюна :)))/Юморист///Ну шо там, Киев взяли за 2 дня? Милитаристы мамкиные😂/Да сейчас уже много стран хотят вступить в НАТО/Ага ;) это точно, сейчас все русские, которые в Германии жили от страха так в штаны наложат от того сколько беженцев с Украины приедет, и каких пиздов они будут там отгребать, что быстро из страны свалят)
Почистят хоть Европу от русских. Европа будет благодарна/Путин своей жене не смог ввести. Она его к хуям и послала.
Да и солдатики в России кончаются. Украина пошинковала огромное колличество.
Эх...сколько недотраханных девченок осталось...
Это мстя пуйла/Какие вы убогие )))/А в хуйла, що є чим воювати ще?/То есть ты меня будешь курицей называть,а я с тобой разговаривать. Иди воюй диванный аналитик…. Шах.мат. Партия!!!!!/О чём ты им пишешь, они тебя не понимают!!!90 % расеян историю своей страны не знают 🤦‍♂️, клоуны 🤡 😆некоторые пишут что Гитлера Россия в одиночку победила🤣🤣🤣а тут какая-то маленькая Финляндия , они это в школе не проходят 🤦‍♂️😆/Финны бегите в НАТО пока дают, а то русский мир и к вам прийдёт!!!/Окуратнее, Россия может решить, что вы нацисты/Верим верим каждому слову. 47 лет взрослый дядька сижу в телеге. Манера общения как у подростка. Русофобские наративы... Беслан, Курск, 9 мая. Пиши еще укротроль Дима/А ПОТОМ И К ФИНАМ ЗАГЛЯНЕМ 😁😁😁/России НАТО наверное похкр. Есть она. А трусы в шайку/Да, многие украинцы даже не в курсе, что у них происходит,кто есть кто./A kakoy procent bil do voinu?/Нахуй им НАТО пускай вступают в Николаевскую тер оборону!/Опрошено всего 1370 человек. Понятно, что опросив больше результат сильно не поменяется,  но зато будет больше людей по количеству ЗА/Полезут в НАТО , будет не все хорошо/Туды и Швеция подтянется...обязательно/Давайте, русские швайне, суньтесь в Финку. Тут кроме финнов дохуя тех, кто возьмётся за оружие, чтобы вам за щеку насовать. Соснете хуйцов в финских лесах, суки терпильные./Финландия не член ЕС/Десятые процента не учли/Смотри, чтоб весь мир не демилитаризировался из-за дурочкa у вашей власти)/ну давай, потрем за историю, тупая ты курица. 
предлагаю для начала обсудить исторические географические атласы. 
готова?

заодно напрягись и ответь на вопрос: ""сколько земель НАТО насильно присоединило к себе за 70 лет своей истории?""/Какое еще письмо, после нынешних событий все письма и угрозы этого отстойника никому не интересны и не страшны/Он в Украине всасывает, куда ему Финляндия/нет они просто поняли что нужно платить за всё. а это плата за действие бабы ангелы которая сосалась с хуйлом путиным.//Ruchać Go z Putinem/Видимо следущие..../Мертвые территории Выборга и Карелии, не спасибо. В Финляндии и без России все хорошо./После нападения Рашки, нужно !/Ахах, Жириновский ее в 98 году предсказал😁//Ботяра 100%. Уже сменила даже аккаунт/Много ходов очка/Ааа белофины взяли мирных граждан в заложники и заставляют голосовать за вхождение в нато!/Следущий шаг демилитаризация финляндии ))/Опять по зубам получите/Все население 😂😂😂😂/Опрошено всего 1378 человек?/40% рускоговорящих которых прийдет спасать путин?/Мож это хитрый план
Как попасть в состав РФ? Попросить в НАТО 😂😂😂/Всё правильно фины, молодцы 🙏🌸🌸🌸/Ааххаааа, иди нахуй, за кораблём/Армия zaщеканцев/Опять финского хуя пососать хотите?/Если Путин введёт своих бичей в Финляндию , то через Неделю в  Кремле будут говорить на финском 😂/У вас эта информация от самого Путина?Вам рассказают, что мы здесь с голода умираем и Путина ненавидем 🤣🤣🤣По...й нам на санкции, у Путина рейтинг такой какого не было за 20 лет,это вы сидите в подвалах и все ,что можете писать здесь ху..ю ,а мы живём и прекрасно себя чувствуем/А схуяли независимая европейская страна должна слушать шизика? Наоборот, нужно обезопасить себя в такой ситуации/Не ссы, ракета к тебе направлена))😄 Z/16% - рузький Ваня 😂/ОРКИ А ПОЧЕМУ ВЫ ДО СИХ ПОР ГАЗ НЕ ПЕРЕКРЫЛИ???? Слабо?/Вот за ваш мерзкий язык вы и получаете, кацапы, москали и как вы ещё нас называете….. запомните одно вы никому не нужны вы просто разменная монета США. Да, и ещё учите историю.., у вас там у всех она прихрамывает …../Допизделась симоньян. Не трындела бы, никто и не ринулся там в НАТО вступать./Какой дедушка такой внук./🤣🤣🤣🤣🤣🤣🤣🤣🤣//Германия попросила Польшу приостановить отправку беженцев из Украины 😂😂
Мне кажется - они стали догадываться что они пустили в страну 😂😂😂/Один раз дать пизды этой рашке, разделить на части и забыть про этих долбоебов. Всех бурятов хачиков и тд в рабство/Кого вводить??? Армии в Рашке уже почти не осталось, сирийцев???/они члены ЕС, что уже многогранно усложняет вторжение/мариуполь зачищают/Да с кем там воевать то ))/Там округляли проценты/статут нато запрещает нападения. только защита/Раисю/Предлагаем путину поскорее сьебаться нахуй из выборга/Закройте Питер для финов сразу забудут о НАТО/Сколько платят нынче за митинги в Рашке ? 150 рублей? 
1 $ в переводе, не жалко горло рвать за 1$?//Баньте этого козла!/Нравится не нравится НАТО приближается/не забудь поцеловать меня в задницу, когда закончишь, тупая сука//Так уже и не будет. Нечем вже воевать. Но угрожать уже пыталась/Путин стратег еще тот=) Боялся НАТО у границ. Будет НАТО везде тепер, кругом. Говорил про самою сильную армию - уже - 13000 убитыми и 25 000 раненными и море техники уничтожено в ""слабой Украине"". Говорил, что економика России самая крутая - через месяц - может быть дефолт. Геополитик - что тут скажеш./Самая большая территория, когда-либо захваченная террористами-Россия./Собачка на нього нападе !/SUOMI PERKELE🇫🇮/Многоходовочка пыни/аахахах, путля значит будет нападать и на Финляндию/Оставшиеся 37%, чемодан, вокзал расия./Пишу свой пост для ватников в 100тый раз чтобы глаза открыть!
Сдохни путин тварь и те кто выполняют фашисткие приказы!!! Я россиянин-русский живу всю жизнь в России -НН (мне 47) и ненавижу тебя уже 22 года сука ты тупая!!!! Как ты начинал с убийства русских в Москве в 99году(ватники гуглите рязанский сахар в 99м) а также Курск, Беслан и миллион убыли в год населения(ватники гуглите росстат, в 2021 к примеру убыль населения 2.1млн) и пенсионеры которые дерутся на мусорках за просрочку, и постоянные обещания Ветеранам жилье (но о них он вспоминает ради пиара на 9мая и жилья нет а их все меньшеи меньша а гнида путлер только пиздаболит), а сейчас братьев украинцев гробит!!! Путлер и те кто поддерживают его и выполняют  преступные приказы горите в аду черти и фашисты!!! Спасибо украинцы за то что боретесь за весь здравомыслящий мир с мордором и настоящим злом!!! СЛАВА УКРАИНЕ!!!!/И что? Как делаются опросы и что такое репрезентативность выборки, знаешь?/3 000 000/+ либеральный паблик как всегда обосрался/Начнёт наш главнокомандующий демилитаризацию Финляндия 
А потом такими темпами демилитаризиют Россию 
К сожалению 

Мне кажется я один из тех не многих кто из России и кому стыдно за действия которые творит власть/Плохо будет только России но в принципе всем похуй что вы думаете сосите хуя/Как и укры"
